source_table,object_id,host_id,disposition,period_days,duration_hours,depth_ppm,planet_radius_rearth,stellar_teff,stellar_radius_solar,stellar_logg
KOI,K04348.01,8743082,FALSE POSITIVE,365.25921,13.74,529.0,2.39,5993.0,1.042,4.415
KOI,K02585.03,7673841,CANDIDATE,7.87845756,3.912,44.1,0.78,5767.0,1.135,4.287
KOI,K04349.01,9142742,FALSE POSITIVE,372.72688,12.751,331.7,3.52,6148.0,1.615,4.147
KOI,K04414.01,4579598,FALSE POSITIVE,0.866346,2.011,116.4,1.24,6241.0,1.131,4.366
KOI,K04415.01,7777522,FALSE POSITIVE,0.885129679,3.156,177.3,1.21,5792.0,0.864,4.547
KOI,K04416.01,9305012,FALSE POSITIVE,56.898749,3.522,514.0,6.33,9189.0,2.692,3.864
KOI,K04417.01,9597729,FALSE POSITIVE,0.438153876,1.3885,164.8,14.0,6032.0,0.929,4.508
KOI,K04210.01,11390109,FALSE POSITIVE,398.40957,11.486,880.3,3.33,6251.0,1.119,4.378
KOI,K04211.01,5078025,FALSE POSITIVE,0.696286519,3.194,120.8,1.34,5904.0,0.867,4.543
KOI,K04212.01,1724719,CONFIRMED,5.79179934,3.474,118.5,1.69,6174.0,1.318,4.244
KOI,K00571.05,8120608,CONFIRMED,129.945392,5.786,500.1,1.18,3751.0,0.443,4.8
KOI,K02433.04,11968463,CANDIDATE,27.9040511,5.346,300.2,2.19,6325.0,1.112,4.409
KOI,K04280.01,5026326,FALSE POSITIVE,1.39772545,4.129,181.3,1.58,6006.0,1.114,4.38
KOI,K04281.01,5512580,FALSE POSITIVE,383.00806,9.71,632.1,2.2,5750.0,0.882,4.538
KOI,K04282.01,11670599,FALSE POSITIVE,0.847588864,2.246,67.1,0.91,6335.0,1.072,4.427
KOI,K04283.01,6359820,FALSE POSITIVE,331.81534,10.56,370.3,1.84,6029.0,0.956,4.494
KOI,K04350.01,11872139,FALSE POSITIVE,1.75649346,3.429,27.5,1.62,6619.0,3.05,3.718
KOI,K04353.01,4571844,CANDIDATE,17.8075656,1.643,1511.0,3.92,6194.0,0.981,4.45
KOI,K04354.01,5040223,FALSE POSITIVE,0.996023763,5.412,98.3,18.36,6110.0,1.077,4.387
KOI,K04355.01,4571004,FALSE POSITIVE,36.616669,8.62,237.4,1.68,5780.0,1.0,4.438
KOI,K04418.01,2859893,CANDIDATE,333.03842,5.948,1260.0,3.19,5743.0,0.903,4.534
KOI,K02949.02,6026737,CANDIDATE,3.75030469,3.246,35.5,0.87,5866.0,1.339,4.191
KOI,K04419.01,7582691,CANDIDATE,0.259819659,0.6513,231.5,1.22,3939.0,0.526,4.736
KOI,K04420.01,7031942,FALSE POSITIVE,0.566795467,4.712,38.2,0.67,5642.0,1.056,4.337
KOI,K04421.01,9836563,CANDIDATE,4.72693131,4.036,26.2,0.61,5950.0,1.196,4.323
KOI,K04212.02,1724719,CANDIDATE,10.0989634,6.428,57.0,1.03,6174.0,1.318,4.244
KOI,K04213.01,5632701,FALSE POSITIVE,3.67515329,7.083,56.0,0.71,5968.0,0.881,4.534
KOI,K04214.01,10549924,FALSE POSITIVE,0.715825886,1.212,40.6,0.58,5640.0,0.909,4.486
KOI,K04215.01,9366617,CONFIRMED,26.5487294,7.968,142.0,2.54,5456.0,2.154,3.802
KOI,K04216.01,6187341,FALSE POSITIVE,0.492291661,0.894,1107.6,3.42,4971.0,0.718,4.566
KOI,K07654.01,3353454,FALSE POSITIVE,1.6911935,9.479,2801.0,6.36,5780.0,1.0,4.438
KOI,K04284.01,10156055,FALSE POSITIVE,2.42803503,3.045,73.8,0.85,6609.0,0.974,4.484
KOI,K04285.01,8418018,FALSE POSITIVE,372.94844,13.879,253.5,1.34,5763.0,0.827,4.559
KOI,K04287.01,11081504,CANDIDATE,13.12297275,2.234,43.7,1.29,6134.0,1.665,4.065
KOI,K04288.01,4548011,CONFIRMED,6.28384079,4.291,35.7,0.73,5888.0,1.227,4.275
KOI,K04355.02,4571004,FALSE POSITIVE,21.131609,13.66,73.5,0.94,5780.0,1.0,4.438
KOI,K04355.03,4571004,FALSE POSITIVE,81.675841,11.53,143.4,1.31,5780.0,1.0,4.438
KOI,K04355.04,4571004,FALSE POSITIVE,28.5463574,9.29,153.3,1.35,5780.0,1.0,4.438
KOI,K02590.02,12016267,CANDIDATE,22.7909233,9.565,53.6,1.38,6311.0,1.642,4.116
KOI,K04355.05,4571004,FALSE POSITIVE,72.563291,3.088,332.3,1.99,5780.0,1.0,4.438
KOI,K04356.01,8459663,CONFIRMED,174.510276,6.689,1530.0,1.74,4367.0,0.452,4.822
KOI,K04357.01,3550372,CANDIDATE,0.681180633,0.8844,156.4,2.97,4939.0,2.377,3.635
KOI,K04422.01,10155321,FALSE POSITIVE,15.705388,4.871,283.7,3.3,7454.0,1.853,4.107
KOI,K04423.01,3866536,FALSE POSITIVE,7.65270746,79.8969,641.1,3.21,6328.0,0.963,4.481
KOI,K04424.01,7046035,CONFIRMED,2.27164952,4.054,82.4,0.97,6274.0,1.062,4.434
KOI,K04425.01,4679314,FALSE POSITIVE,3.84835742,10.18,84.2,0.77,5709.0,0.798,4.57
KOI,K04426.01,8240790,CANDIDATE,369.13236,10.34,215.9,2.14,6282.0,1.449,4.151
KOI,K04218.01,8309169,FALSE POSITIVE,293.76887,4.68,462.0,1.97,6074.0,0.847,4.522
KOI,K04219.01,4678919,FALSE POSITIVE,1.87885327,3.302,120.9,0.97,5851.0,0.863,4.534
KOI,K04220.01,5563080,FALSE POSITIVE,0.785473311,1.3911,339.6,1.61,5356.0,0.871,4.466
KOI,K04221.01,6364067,FALSE POSITIVE,5.2438982,7.881,162.2,1.24,5804.0,0.927,4.473
KOI,K04288.02,4548011,CANDIDATE,9.08745206,3.786,35.1,0.73,5888.0,1.227,4.275
KOI,K07655.01,3439126,FALSE POSITIVE,2.9761504,6.079,259.5,1.02,4236.0,0.664,4.612
KOI,K02529.02,8463346,CONFIRMED,64.0019669,4.724,1112.5,2.48,4652.0,0.697,4.617
KOI,K04290.01,5868793,CONFIRMED,4.83809469,1.096,1544.0,0.79,3187.0,0.2,5.091
KOI,K04291.01,8483021,FALSE POSITIVE,361.91436,8.68,228.2,1.84,6247.0,1.147,4.309
KOI,K04292.01,10063208,CONFIRMED,9.3281912,3.991,45.2,0.59,5525.0,0.888,4.514
KOI,K04358.01,7191646,CANDIDATE,106.957467,7.006,539.6,2.4,6075.0,0.969,4.486
KOI,K04359.01,1575873,FALSE POSITIVE,0.629001455,1.263,14.7,0.81,6739.0,2.059,3.948
KOI,K04360.01,10669994,CONFIRMED,2.71603664,1.744,98.5,1.05,6011.0,1.041,4.452
KOI,K04361.01,7801070,CANDIDATE,75.8781344,1.383,1054.0,3.39,5579.0,0.972,4.413
KOI,K04362.01,11449918,FALSE POSITIVE,374.59003,15.19,267.9,1.34,5497.0,0.827,4.508
KOI,K04427.01,4172805,CANDIDATE,147.661729,6.207,1087.8,1.59,3788.0,0.49,4.774
KOI,K04428.01,5126182,CANDIDATE,13.00291716,3.058,225.3,1.28,5796.0,0.8,4.575
KOI,K07665.01,3750350,FALSE POSITIVE,319.30633,6.74,155.2,1.26,6095.0,1.014,4.459
KOI,K02972.02,8949925,CANDIDATE,42.0292298,8.499,373.7,2.33,5850.0,1.217,4.297
KOI,K04429.01,4584865,FALSE POSITIVE,1.75254087,4.098,42.5,1.41,6660.0,2.074,3.894
KOI,K04430.01,9642018,CANDIDATE,0.505111993,0.4053,212.8,1.58,5262.0,0.783,4.59
KOI,K02433.05,11968463,FALSE POSITIVE,0.646745436,1.188,115.6,1.49,6325.0,1.112,4.409
KOI,K04222.01,9183378,CONFIRMED,3.38557445,1.879,121.9,1.63,5718.0,1.48,4.069
KOI,K04223.01,11188254,FALSE POSITIVE,2.754024,4.15,172.2,1.68,6419.0,1.188,4.321
KOI,K04224.01,1724513,FALSE POSITIVE,1.975208831,1.513,76.3,1.59,6401.0,1.744,4.029
KOI,K04225.01,9535876,FALSE POSITIVE,0.960843605,3.22,141.7,19.15,5708.0,1.129,4.378
KOI,K04293.01,5817533,FALSE POSITIVE,4.206109,5.16,120.0,0.91,5480.0,0.802,4.522
KOI,K04295.01,7596240,CONFIRMED,13.3997555,3.534,167.3,1.51,6401.0,1.15,4.389
KOI,K04296.01,7661893,CANDIDATE,2.49385348,1.414,46.9,0.59,5615.0,0.85,4.477
KOI,K07656.01,3448456,FALSE POSITIVE,0.776950288,1.288,396.0,1.72,5861.0,0.865,4.546
KOI,K04297.01,12107008,FALSE POSITIVE,5.93725628,3.639,115.6,0.86,5428.0,0.799,4.494
KOI,K04363.01,9776794,CANDIDATE,18.22211768,2.044,2318.0,7.45,5162.0,0.958,4.411
KOI,K04364.01,7427764,CONFIRMED,4.56383697,2.271,201.8,1.22,5408.0,0.861,4.496
KOI,K02722.05,7673192,CANDIDATE,16.5340022,4.063,89.2,1.17,6052.0,1.202,4.285
KOI,K04365.01,4754831,FALSE POSITIVE,55.119831,4.703,114.5,1.68,6297.0,1.506,4.155
KOI,K04365.02,4754831,FALSE POSITIVE,25.6416117,5.5,126.4,1.76,6297.0,1.506,4.155
KOI,K04439.01,9899630,FALSE POSITIVE,1.33258455,5.77,152.7,15.89,6039.0,0.951,4.493
KOI,K04440.01,4367528,FALSE POSITIVE,350.81029,11.29,538.3,2.86,5841.0,1.226,4.321
KOI,K04441.01,8416523,CONFIRMED,0.341842017,1.1554,285.6,1.72,5016.0,0.747,4.601
KOI,K04442.01,11124436,CANDIDATE,13.9482197,7.686,119.4,2.53,5529.0,2.346,3.808
KOI,K04443.01,5780855,CANDIDATE,5.67577999,3.554,51.2,1.22,6681.0,1.438,4.233
KOI,K07666.01,3751231,FALSE POSITIVE,0.570953851,0.998,76.1,1.01,6238.0,1.145,4.396
KOI,K04226.01,9491832,CANDIDATE,49.564693,8.54,113.5,1.63,5907.0,1.442,4.212
KOI,K04227.01,7816665,FALSE POSITIVE,4.29258258,3.069,369.6,1.87,6137.0,0.963,4.487
KOI,K04230.01,9872831,CONFIRMED,5.49548533,2.461,85.8,1.3,6157.0,1.392,4.159
KOI,K04298.01,2852941,CANDIDATE,2.89494709,3.254,45.8,1.16,7087.0,1.684,4.137
KOI,K02541.02,12306058,CONFIRMED,20.4853893,10.229,89.5,3.6,4938.0,3.324,3.45
KOI,K04300.01,8507475,CONFIRMED,3.58273837,1.523,360.5,1.64,5448.0,0.872,4.517
KOI,K04301.01,8773015,CONFIRMED,15.604841,4.543,73.4,1.57,6254.0,1.706,4.019
KOI,K04365.03,4754831,FALSE POSITIVE,75.681309,11.62,107.7,1.64,6297.0,1.506,4.155
KOI,K04366.01,10647452,CANDIDATE,0.762950224,1.133,187.3,1.0,5385.0,0.731,4.61
KOI,K07657.01,3531231,FALSE POSITIVE,62.060783,28.203,472.9,2.11,5526.0,0.784,4.578
KOI,K04367.01,4773392,CANDIDATE,170.995748,3.88,477.1,4.9,6127.0,1.983,3.991
KOI,K04368.01,5471489,FALSE POSITIVE,12.4252735,20.756,84.7,2.37,6156.0,2.557,3.703
KOI,K04431.01,9936080,CANDIDATE,19.5650801,4.242,61.7,0.97,6180.0,1.235,4.294
KOI,K04431.02,9936080,FALSE POSITIVE,355.79978,5.972,172.3,1.87,6350.0,1.394,4.225
KOI,K04432.01,8611344,FALSE POSITIVE,410.99389,12.01,550.0,2.09,5471.0,0.898,4.533
KOI,K04433.01,9518651,FALSE POSITIVE,2.17823752,2.259,44.0,0.64,6052.0,0.969,4.422
KOI,K04434.01,2305311,FALSE POSITIVE,1.404674486,5.056,155.5,0.86,4716.0,0.609,4.65
KOI,K04231.01,6383595,FALSE POSITIVE,24.9097436,3.856,150.2,2.24,6596.0,1.757,4.037
KOI,K02442.02,11080405,CONFIRMED,12.3101351,3.797,263.7,1.51,5009.0,0.84,4.491
KOI,K04232.01,11509504,CONFIRMED,2.61576515,2.777,120.4,1.06,6088.0,0.958,4.446
KOI,K04233.01,6599949,FALSE POSITIVE,409.2452,13.06,531.2,2.1,5910.0,0.911,4.466
KOI,K04234.01,11611275,CONFIRMED,6.94245216,3.491,160.8,1.34,6108.0,1.03,4.466
KOI,K04302.01,6290935,CANDIDATE,5.53312006,3.486,53.1,1.05,6170.0,1.425,4.15
KOI,K04303.01,12734396,CANDIDATE,200.721168,9.91,822.5,3.32,5566.0,1.17,4.275
KOI,K04304.01,11612280,CONFIRMED,9.4061364,4.882,79.5,1.14,5855.0,1.268,4.24
