period_days,duration_hours,depth_ppm,planet_radius_rearth,stellar_teff,stellar_radius_solar,stellar_logg,disposition
2.46697039,1.6345,308.7,1.56,5074.0,0.863,4.474,2
2.624234833,1.3874,2607.0,5.11,5340.0,0.899,4.514,1
6.61836309,3.6813,549.1,2.98,5529.0,1.294,4.19,2
107.7214092,8.042,1396.2,4.75,5529.0,1.294,4.19,2
92.77779,6.64,359.0,1.92,5888.0,1.019,4.444,1
9.673958488,3.2641,952.7,2.63,5192.0,0.873,4.489,2
14.12847677,3.685,628.7,2.73,5779.0,0.974,4.477,2
48.6478543,5.464,641.8,4.14,5779.0,0.974,4.477,2
8.39842977,6.344,340.1,2.0,6309.0,1.044,4.441,2
8.63847391,5.4566,395.9,5.99,5684.0,3.046,3.657,2
422.917678,31.274,1367.7,5.89,5796.0,1.444,4.12,1
140.10765,18.503,266.8,3.42,6207.0,2.097,3.963,2
3.4815917,1.8069,135.2,1.17,5405.0,1.022,4.374,2
1.838514968,2.7391,2721.7,4.86,5751.0,0.94,4.508,0
35.61760233,8.4559,4634.9,5.17,5123.0,0.779,4.523,2
1.09206833,1.8596,219.2,1.29,5639.0,0.859,4.551,0
10.12805158,3.517,477.4,1.95,5676.0,0.82,4.548,2
1.613001111,2.394,104.1,1.25,5580.0,1.205,4.223,0
3.770551475,3.8077,12440.0,12.05,6322.0,1.075,4.426,2
1.343767797,1.9405,4702.6,18.66,6324.0,2.312,3.8,0
29.12436474,3.4209,6496.0,15.25,4457.0,0.481,4.767,0
3.629442796,5.63,426.6,3.28,6506.0,1.217,4.336,0
5.72812616,2.0295,643.4,1.38,3968.0,0.548,4.714,2
3.75574267,2.2911,417.4,1.58,5311.0,0.788,4.588,2
7.44042933,2.991,547.3,2.74,5815.0,0.877,4.54,0
6.581477136,3.0896,2318.9,4.56,5188.0,0.973,4.4,2
2.382652873,1.8888,705.4,2.74,5188.0,0.973,4.4,2
24.66461416,2.8579,2398.8,5.34,5188.0,0.973,4.4,2
11.51517167,2.006,1357.4,2.9,5177.0,0.798,4.59,2
7.641567589,3.41018,2269.7,4.91,5356.0,1.055,4.338,2
30.6113932,3.576,3472.0,19.68,3900.0,0.534,4.727,0
7.40742502,3.675,442.0,2.01,5922.0,0.961,4.474,2
5.09246539,3.659,254.0,1.17,5037.0,0.751,4.547,0
1.103971357,0.926,317.9,1.37,5409.0,0.746,4.609,0
10.916108342,3.6496,1479.0,3.93,5575.0,0.932,4.521,2
3.353732008,1.4598,1264.7,1.65,3789.0,0.46,4.781,2
6.877446033,1.3692,1632.3,2.05,3789.0,0.46,4.781,2
28.46464804,2.6657,1629.8,1.87,3789.0,0.46,4.781,2
42.89645024,5.6897,555.3,2.0,5192.0,0.873,4.489,2
2.44199803,2.759,251.7,1.44,5970.0,0.796,4.564,0
30.5872153,5.3698,464.8,2.32,5944.0,1.082,4.38,1
7.09712124,2.1059,369.5,0.74,3569.0,0.389,4.861,2
2.6827683,2.957,79.8,1.19,6180.0,1.223,4.262,0
3.601465336,2.2753,777.7,2.31,5052.0,0.855,4.48,2
3.108251172,2.5048,1867.7,4.43,5330.0,0.847,4.495,0
25.8474958,5.985,537.4,2.4,6297.0,1.031,4.448,2
40.715561,6.894,680.9,2.7,6297.0,1.031,4.448,2
20.42720701,3.447,1273.0,4.42,6014.0,0.958,4.494,0
6.198273591,7.53837,47303.0,19.81,6038.0,0.898,4.524,0
1.023471798,2.3499,861.4,3.78,5741.0,0.893,4.491,0
0.51872711,1.252,714.1,19.07,5572.0,0.762,4.597,0
17.31711739,3.1518,1473.0,2.04,4719.0,0.502,4.753,2
9.42889884,4.4481,565.4,4.39,5897.0,1.86,3.98,2
1.096583368,2.1188,308.5,1.35,5222.0,0.763,4.528,0
6.50327035,2.591,418.3,1.67,4999.0,0.843,4.49,2
4.09667624,2.19,302.3,1.42,4999.0,0.843,4.49,2
1.196548464,1.2592,224.6,1.25,4999.0,0.843,4.49,2
11.47609015,5.046,182.3,2.07,6071.0,1.41,4.202,2
25.2630467,6.22,125.5,1.71,6071.0,1.41,4.202,2
0.677374687,1.8361,76.7,0.9,5718.0,1.037,4.395,2
10.43547031,3.4167,210.2,1.22,5528.0,0.853,4.499,2
7.41084314,3.245,124.1,0.94,5528.0,0.853,4.499,2
28.59914031,3.6567,1585.1,1.83,3755.0,0.461,4.781,2
24.58716355,3.984,907.5,2.37,5474.0,0.749,4.605,2
12.53248222,4.0168,1145.9,3.24,5997.0,0.904,4.522,2
31.201692472,2.15663,34514.0,8.31,3748.0,0.449,4.796,1
13.19720694,3.4872,2141.4,4.18,4954.0,0.885,4.462,2
14.85890852,3.5252,3269.0,5.94,5356.0,1.055,4.338,2
4.08897299,3.585,157.9,2.36,5897.0,1.86,3.98,2
2.866680334,1.1264,712.4,2.93,5238.0,0.764,4.598,0
17.44486016,4.445,826.9,3.24,5568.0,0.966,4.413,2
7.33685101,3.548,325.8,1.52,5795.0,0.848,4.554,2
22.65117451,3.6895,2250.0,7.62,6968.0,1.333,4.31,0
1.204274435,1.3362,185.8,1.19,5668.0,0.849,4.552,0
7.71790675,1.84,306.8,0.9,3975.0,0.509,4.753,2
27.6652847,6.633,469.2,2.21,6036.0,1.017,4.396,2
14.55730897,7.7643,956.9,4.32,5774.0,1.412,4.159,2
4.722254104,3.451,82670.0,14.45,3801.0,0.488,4.776,0
1.872421727,1.5261,3018.9,5.65,5337.0,0.825,4.486,0
33.6528474,3.9616,1140.8,3.05,4954.0,0.885,4.462,2
5.90127815,2.1979,1525.2,1.94,3731.0,0.498,4.75,2
8.75209691,2.3742,1367.6,1.83,3731.0,0.498,4.75,2
22.78078241,3.3002,1925.1,2.17,3731.0,0.498,4.75,2
2.896005211,1.6776,614.1,1.23,3731.0,0.498,4.75,2
0.742957911,0.6688,843.3,1.47,3731.0,0.498,4.75,2
0.54624855,2.0543,639.7,18.93,5414.0,0.714,4.625,0
18.82744023,4.664,1006.2,2.7,5687.0,0.86,4.538,2
8.4120069,3.923,819.6,1.71,4502.0,0.621,4.668,0
5.747711909,1.8923,820.1,1.86,4252.0,0.632,4.64,2
3.504691252,1.9811,315.1,2.03,5356.0,1.055,4.338,2
86.67856052,10.1289,8244.1,9.83,5822.0,1.081,4.351,2
12.21828097,2.6969,1843.4,5.1,5822.0,1.081,4.351,2
15.2384539,19.292,7019.0,9.84,6384.0,1.086,4.419,0
6.47179275,6.788,402.5,2.08,6341.0,1.033,4.446,0
64.617518,5.796,2486.6,5.4,5043.0,0.881,4.47,2
13.21409607,3.5641,1154.8,2.77,5333.0,0.728,4.62,2
6.05729966,3.7419,385.2,1.94,5334.0,1.004,4.372,2
3.584101048,2.7316,2608.1,4.66,5739.0,0.922,4.518,2
5.014234733,4.589,6536.0,10.63,6490.0,1.307,4.32,2
8.11528727,3.211,834.9,3.1,5926.0,0.887,4.532,2
36.9250409,4.9381,902.0,3.01,5926.0,0.887,4.532,2
37.4783492,5.317,1467.9,10.05,3687.0,0.44,4.813,0
32.3122867,6.569,677.8,4.84,5821.0,1.494,4.108,2
9.22961384,2.235,492.1,2.79,6320.0,1.252,4.347,2
14.5598556,5.624,290.6,1.64,5959.0,0.966,4.46,2
4.176254191,3.6716,1360.1,3.07,4957.0,0.776,4.594,2
6.10027621,4.7476,766.6,2.59,5957.0,0.937,4.506,2
51.59809554,2.0153,5869.2,6.57,5681.0,0.859,4.551,1
1500.0,7.109,9592.0,9.8,5606.0,0.76,4.597,1
10.9110487,7.033,401.9,2.36,5903.0,0.864,4.546,0
8.408878137,3.4967,798.9,2.28,5551.0,0.812,4.508,2
10.93725572,3.0822,421.6,2.41,5334.0,1.004,4.372,2
2.97136658,2.716,233.3,1.52,5334.0,1.004,4.372,2
158.6850022,11.5372,898.3,3.08,5751.0,1.034,4.34,2
2.936527336,1.771,352.3,1.92,5359.0,1.002,4.375,2
7.03902016,3.8633,529.8,2.45,6321.0,1.058,4.434,2
8.360870704,2.7144,2039.7,3.67,4743.0,0.81,4.516,2
21.76129812,1.243,1300.7,2.53,4859.0,0.72,4.612,2
12.713794177,2.44093,36719.0,2.31,2661.0,0.116,5.283,0
15.801100028,6.37505,37545.0,15.61,5383.0,0.789,4.587,0
1500.1406772,25.727,4129.9,18.35,5009.0,2.283,3.755,1
1.217266418,3.3208,5811.5,14.49,6631.0,1.638,4.145,0
3.7228551,12.8164,2969.2,5.67,5873.0,0.863,4.547,0
161.5278347,3.6734,4653.6,8.19,5778.0,1.213,4.285,2
0.73093905,2.8437,451.1,1.45,4768.0,0.711,4.588,0
11.39102358,2.303,448.6,1.67,4983.0,0.728,4.617,2
12.33343853,6.221,536.4,4.12,5896.0,1.24,4.197,2
8.01500821,3.0137,363.0,2.0,5359.0,1.002,4.375,2
0.933749941,6.606,415.3,12.93,3682.0,0.48,4.786,0
7.053934488,1.7244,511.5,2.36,5357.0,0.863,4.498,2
4.29263699,2.7,61.4,0.68,5357.0,0.863,4.498,2
7.6746614,1.9374,503.0,2.8,6063.0,1.001,4.47,2
0.445275074,2.276,254.7,1.21,5346.0,0.725,4.621,0
1.213770423,0.5532,1821.0,0.78,3292.0,0.148,5.215,2
0.453287416,0.4445,1461.5,0.76,3292.0,0.148,5.215,2
10.810132734,4.4618,6165.2,13.95,6211.0,1.284,4.269,0
1.865114193,0.4279,1124.8,0.66,3292.0,0.148,5.215,2
19.56313723,6.8575,5536.0,9.73,5766.0,1.077,4.352,0
2.227718792,4.9699,1039.0,8.88,6038.0,0.922,4.508,0
36.7704935,4.42,1346.6,2.83,5142.0,0.755,4.602,2
14.58932429,2.4184,831.3,2.32,5142.0,0.755,4.602,2
0.764017553,1.103,128.2,0.86,5142.0,0.755,4.602,2
59.8780258,4.8027,1419.1,2.19,4016.0,0.599,4.658,2
20.51360192,3.4769,1174.1,2.58,5310.0,0.704,4.608,1
74.92768653,4.74,4119.2,6.39,5618.0,0.897,4.46,2
2.613020421,1.9588,599.7,1.5,3883.0,0.517,4.725,2
0.927859786,1.4279,515.3,1.79,4815.0,0.699,4.631,2
205.912735,9.992,2378.8,4.68,5644.0,0.969,4.457,2
7.10695741,5.1462,131.0,1.72,5761.0,1.518,4.091,2
0.783276173,1.6735,264.7,1.98,5640.0,1.233,4.247,1
3.17405898,2.3156,282.2,2.09,5640.0,1.233,4.247,1
2.1395563,2.0678,266.1,1.76,5534.0,1.08,4.338,2
4.807103254,0.9393,450.5,2.96,5534.0,1.08,4.338,2
21.4054422,11.721,409.3,11.64,4838.0,4.361,3.299,2
10.5007712,14.522,183.4,5.68,4838.0,4.361,3.299,2
2.633852528,2.0206,259.8,1.38,5114.0,0.878,4.463,2
6.18670882,2.909,202.6,1.21,5114.0,0.878,4.463,2
1.796320953,1.9139,210.9,1.2,5576.0,0.829,4.503,2
3.468073,2.361,243.9,1.29,5576.0,0.829,4.503,2
5.9142668,2.661,253.2,1.31,5576.0,0.829,4.503,2
14.00640392,4.6919,716.4,3.11,5788.0,1.124,4.323,2
3.546531809,2.2746,442.7,2.18,5993.0,0.986,4.489,2
5.70070626,1.6408,379.8,2.03,5993.0,0.986,4.489,2
20.8341497,4.522,803.1,2.26,5296.0,0.808,4.538,2
7.0556584,3.0479,705.6,2.13,5296.0,0.808,4.538,2
10.47548084,2.3024,1070.7,2.11,4463.0,0.611,4.677,2
22.92886314,2.0831,908.9,2.08,4463.0,0.611,4.677,2
77.4740991,4.168,1543.6,2.63,4463.0,0.611,4.677,2
345.1589354,7.5646,5087.9,7.79,5597.0,0.931,4.515,1
6.88595222,4.148,428.5,2.68,5616.0,0.999,4.394,2
99.6442783,5.1772,3215.6,8.48,6102.0,1.016,4.447,1
3.125814002,1.7895,238.8,1.88,6358.0,1.181,4.346,0
5.660669429,4.6483,737.8,3.24,5746.0,1.173,4.266,2
10.80487163,2.7215,292.7,1.71,6092.0,0.998,4.471,0
13.71938426,5.5677,316.4,1.98,6387.0,1.105,4.41,2
29.2214959,4.014,394.0,1.81,5576.0,0.829,4.503,2
44.8520997,3.5729,780.8,3.35,5514.0,1.071,4.345,2
20.34237838,2.3351,564.6,2.88,5514.0,1.071,4.345,2
118.3786735,9.5574,1083.3,3.4,5657.0,1.046,4.364,2
23.58444746,5.5545,429.2,3.0,5655.0,1.354,4.152,2
11.97884409,3.751,707.9,2.11,5296.0,0.808,4.538,2
3.71545593,2.558,331.7,1.46,5296.0,0.808,4.538,2
2.58083264,2.1729,270.2,1.31,5296.0,0.808,4.538,2
1.487084251,1.3233,295.7,1.6,5650.0,0.876,4.551,0
19.25404023,4.6509,987.7,3.04,5798.0,0.941,4.507,2
15.0549356,4.801,256.4,1.6,5616.0,0.999,4.394,2
2.92721119,2.545,170.2,1.29,5616.0,0.999,4.394,2
38.2856338,6.512,322.8,1.77,5616.0,0.999,4.394,2
19.80787763,3.453,616.3,2.08,5775.0,0.84,4.558,2
2.343230566,2.0424,246.5,1.18,4798.0,0.782,4.533,2
19.03723442,3.3882,401.3,5.74,5248.0,2.892,3.523,1
5.801880653,4.2608,41924.0,19.91,5845.0,0.874,4.541,0
10.1171684,4.6677,288.7,3.07,6306.0,1.792,4.077,2
19.12947603,3.9622,451.2,4.23,5372.0,1.71,4.007,2
83.5781976,7.2487,630.8,6.63,6056.0,2.562,3.788,2
6.1469956,3.3153,249.6,2.04,6110.0,1.296,4.285,2
0.522457732,0.8907,143.8,1.52,5991.0,0.954,4.459,0
54.1558384,4.432,1109.8,3.88,5798.0,0.941,4.507,2
3.548465446,4.56904,7251.5,14.92,6290.0,1.746,4.074,2
11.1199028,3.3759,636.3,2.08,5078.0,0.766,4.581,2
0.567856484,1.0258,334.8,1.55,5073.0,0.853,4.483,2
11.70219638,2.6658,639.7,16.15,5758.0,0.762,4.596,0
40.7150498,8.587,563.9,2.2,5968.0,0.881,4.534,2
10.44635944,2.749,354.2,2.18,5968.0,0.881,4.534,2
2.508553286,2.2664,211.6,1.28,5814.0,0.881,4.523,2
13.75129636,3.853,348.5,1.66,5814.0,0.881,4.523,2
8.041347775,2.6332,591.0,1.29,3980.0,0.54,4.722,2
5.082722475,5.9139,1974.1,4.4,5780.0,1.0,4.438,0
78.9257421,7.5193,17972.0,11.9,5750.0,0.882,4.538,1
8.57504983,8.653,160.6,4.26,4986.0,3.464,3.462,2
6.84639884,3.4919,149.7,1.9,6065.0,1.31,4.251,1
7.64970832,6.625,55.4,1.43,5855.0,1.613,4.125,2
10.30401132,4.2246,316.1,1.84,5657.0,1.046,4.364,2
3.016182013,2.8349,222.5,2.25,5611.0,1.4,4.144,2
6.8833761,2.2702,458.4,1.69,5679.0,0.794,4.581,2
0.833980196,1.756,261.2,1.45,5747.0,0.871,4.53,0
1.926353494,2.5305,185.1,1.33,6063.0,0.899,4.481,0
5.41908491,2.3379,231.0,1.38,5814.0,0.881,4.523,2
7.01733571,3.567,255.5,1.61,6052.0,0.967,4.456,2
6.91134223,5.6743,201.7,1.9,5685.0,1.35,4.194,2
394.6249514,24.108,2013.3,7.79,5910.0,1.727,4.03,2
7.19304935,3.407,255.3,1.59,6185.0,0.991,4.472,2
86.64764448,4.2326,7311.6,9.4,5522.0,1.12,4.323,2
36.33750453,7.06,2828.4,5.3,5717.0,0.884,4.538,2
14.64613058,5.688,593.5,2.22,5717.0,0.884,4.538,2
148.272013,4.192,1707.4,4.3,5717.0,0.884,4.538,2
1.506507172,4.5346,880.9,13.4,3755.0,0.473,4.774,0
10.50682978,3.7769,13356.0,9.01,5127.0,0.782,4.589,2
17.72724392,4.1073,16878.0,14.77,6181.0,1.006,4.464,0
321.2124365,4.012,2358.6,7.25,6018.0,1.286,4.257,2
4.4645454,2.8823,194.3,3.07,6093.0,1.985,3.91,0
11.29689442,4.623,198.5,1.74,6096.0,1.176,4.358,2
19.30112039,6.0752,232.3,1.66,5687.0,0.943,4.408,0
5.968724048,3.651,510.6,3.26,6122.0,1.439,4.173,2
133.460999,11.4997,5032.9,11.21,5588.0,1.593,4.047,2
5.188563677,2.3683,358.7,1.0,3980.0,0.54,4.722,2
15.19423359,3.106,367.8,3.69,5588.0,1.593,4.047,2
14.17098745,3.4804,3070.8,4.19,5107.0,0.777,4.565,0
3.990105908,2.4108,6154.9,7.45,5926.0,0.913,4.519,2
10.035381809,3.4062,2829.7,4.42,5813.0,0.833,4.561,2
5.80181368,4.119,269.6,4.52,6020.0,2.097,3.86,0
15.6402515,6.222,800.3,18.11,5346.0,0.826,4.491,0
0.691666384,1.9603,35.6,0.58,5687.0,0.943,4.408,0
5.62154315,2.4143,172.3,1.37,5637.0,0.96,4.439,2
1.074106954,1.9797,64.5,0.52,4699.0,0.676,4.637,0
8.50698069,2.938,295.5,1.9,5822.0,0.986,4.428,2
15.60865244,6.26,311.4,6.17,8014.0,2.43,3.94,0
0.669310092,1.6274,131.8,1.13,5475.0,1.003,4.426,2
44.9306706,6.539,438.4,2.49,6121.0,1.164,4.397,2
14.13175309,4.0136,1033.0,3.02,5616.0,0.822,4.564,2
11.41926141,3.9908,915.6,1.48,3823.0,0.492,4.765,2
268.9410974,5.4434,9010.2,13.57,5798.0,1.306,4.224,1
80.9669561,2.5276,4733.0,5.04,5611.0,0.737,4.61,1
33.1996355,5.022,1112.5,2.85,5102.0,0.88,4.463,2
8.65306587,4.486,1048.1,19.78,4641.0,0.694,4.589,0
6.80082032,1.9883,699.9,1.88,4805.0,0.688,4.633,1
19.30581662,4.2902,709.1,4.0,5661.0,1.522,4.09,2
13.22175358,2.7884,876.5,2.38,5211.0,0.799,4.556,2
7.16893064,4.6766,112.8,1.61,6221.0,1.458,4.198,2
54.325574,9.86,44.2,0.76,6343.0,1.137,4.411,1
5.729317577,1.1816,865.4,2.41,5320.0,0.786,4.589,2
11.776132317,2.8971,1430.8,2.08,3980.0,0.54,4.722,2
11.60908533,2.2603,489.3,1.71,5320.0,0.786,4.589,2
162.0479502,9.8974,4840.5,11.52,6309.0,1.567,4.16,1
40.05881661,5.595,1239.4,3.43,5668.0,0.868,4.545,2
6.09747233,3.431,217.6,2.22,5661.0,1.522,4.09,2
56.637918,6.172,589.7,3.68,5661.0,1.522,4.09,2
2.243016513,2.721,299.6,1.37,5462.0,0.732,4.614,0
8.99088621,4.2447,469.7,2.78,5881.0,1.171,4.315,2
34.064566412,9.6114,28450.0,15.57,6161.0,0.892,4.517,0
1.744101106,1.5497,9681.4,7.21,4368.0,0.703,4.593,0
7.981187121,1.8071,7609.5,18.75,6217.0,0.989,4.472,0
4.118775582,3.76,2647.7,4.48,5944.0,0.802,4.579,0
1.694740233,1.6864,1446.8,2.12,3764.0,0.527,4.739,1
15.068060768,3.3011,19387.0,16.43,5982.0,0.96,4.493,1
7.886632468,5.2147,6331.2,8.99,5847.0,1.135,4.304,2
8.027681123,3.0942,8725.4,8.43,5569.0,0.887,4.546,2
704.962626,18.003,2319.1,4.53,5305.0,0.818,4.489,2
50.28635977,6.3212,1119.3,3.88,5900.0,1.167,4.309,2
22.79020351,5.0394,617.9,2.57,5478.0,1.053,4.354,2
13.26079792,3.912,199.4,1.47,5478.0,1.053,4.354,2
1.061932545,2.1429,133.6,2.29,6134.0,1.851,3.975,0
127.8334997,10.914,1829.9,9.46,6505.0,2.17,3.973,2
10.21864532,3.802,445.3,2.33,6100.0,1.083,4.376,2
15.573637,5.326,468.1,2.94,6100.0,1.083,4.376,2
40.1015561,5.246,550.0,2.92,6100.0,1.083,4.376,2
4.45814897,2.867,188.1,1.61,6100.0,1.083,4.376,2
5.663621501,1.2968,1225.0,2.47,4917.0,0.723,4.601,0
6.230335,1.6493,1449.2,3.7,5477.0,0.865,4.557,2
12.49340725,2.2614,715.7,2.2,5207.0,0.795,4.561,2
6.62643441,3.1752,814.6,2.54,5616.0,0.903,4.529,2
3.70122061,2.523,327.4,1.62,5616.0,0.903,4.529,2
6.247030799,1.4848,1496.6,1.89,3821.0,0.487,4.764,1
13.73474071,2.769,746.4,2.71,5196.0,0.772,4.524,2
700.00298217,7.6525,3245.9,6.43,6487.0,1.118,4.397,1
272.0868353,2.7145,5572.0,5.95,5587.0,0.791,4.548,1
14.55387488,6.973,319.7,3.45,6143.0,1.507,4.177,2
0.895277575,2.711,534.5,9.27,8040.0,3.325,3.707,0
81.0637895,3.001,476.0,3.01,6198.0,1.324,4.237,2
24.8056775,6.148,624.4,2.16,5600.0,0.872,4.455,2
13.02493307,4.5706,778.4,2.88,5657.0,1.046,4.364,2
44.3471936,6.43,791.7,2.45,5600.0,0.872,4.455,2
9.2207691,4.907,140.0,1.02,5600.0,0.872,4.455,2
13.6396648,5.425,162.7,1.1,5600.0,0.872,4.455,2
1.922799706,1.8604,259.7,1.28,5194.0,0.815,4.559,2
3.222975318,2.9247,232.7,1.47,5823.0,0.96,4.427,2
42.0370662,6.282,266.8,1.66,5823.0,0.96,4.427,1
21.0112068,4.507,163.6,1.4,5823.0,0.96,4.427,1
4.16811839,2.8084,263.0,2.28,5689.0,1.313,4.202,2
5.82348911,2.2441,888.7,3.0,5774.0,0.864,4.526,2
8.75059775,2.8288,881.9,2.27,4942.0,0.779,4.599,1
9.41475056,4.736,483.4,19.33,6406.0,1.033,4.436,0
0.56669006,2.1674,104.6,1.52,6899.0,1.386,4.273,0
7.13969705,3.981,512.9,2.24,6014.0,0.993,4.486,2
18.75470238,3.0331,995.3,1.67,3976.0,0.54,4.721,2
3.00363219,3.732,101.2,1.43,6309.0,1.32,4.217,0
11.30123036,4.022,277.1,1.85,5730.0,1.122,4.34,2
0.796722833,2.4551,107.1,1.44,5959.0,1.334,4.121,0
4.24153629,2.971,188.1,1.44,5776.0,1.047,4.34,2
17.32419108,8.045,241.3,3.14,5968.0,1.857,3.972,2
14.37457572,4.7892,335.8,1.94,5768.0,1.067,4.358,2
9.65188331,4.296,103.2,1.08,5768.0,1.067,4.358,2
6.0990118,3.6112,227.5,3.16,5743.0,1.971,3.881,0
49.4781446,2.493,496.6,1.88,5776.0,0.849,4.554,2
30.8639476,8.864,256.5,3.01,5977.0,1.571,4.08,2
2.403640701,1.4012,74.9,1.24,5881.0,1.171,4.315,2
2.90060781,2.563,124.8,1.58,6547.0,1.371,4.241,0
4.51436096,3.0083,230.7,1.84,5940.0,1.215,4.306,2
3.77359871,2.7282,176.0,1.29,6224.0,0.969,4.404,2
8.18182189,2.4566,299.6,1.77,6224.0,0.969,4.404,2
13.32389352,3.2208,781.3,1.26,3751.0,0.45,4.813,2
4.919584997,4.1988,425.7,2.86,6236.0,1.378,4.246,2
11.41911886,5.135,509.2,3.32,6311.0,1.172,4.398,2
11.36113254,4.1886,569.5,2.6,6244.0,1.009,4.46,2
1.3866358,4.77,70.1,0.72,5693.0,0.856,4.551,0
14.53410833,3.3094,510.6,1.36,3957.0,0.553,4.693,2
33.0063185,7.118,278.1,3.13,5968.0,1.857,3.972,2
11.13127159,4.2372,211.2,2.06,5800.0,1.435,4.202,2
3.47143963,3.663,99.8,1.19,6341.0,1.111,4.409,0
29.6193891,4.9595,314.7,1.74,5618.0,0.996,4.401,2
8.925079516,2.6766,977.5,2.36,4728.0,0.693,4.628,2
8.0922105,5.7696,65.3,1.44,5774.0,1.395,4.106,2
22.687155,5.4921,960.0,3.2,5657.0,1.046,4.364,2
0.937406378,1.9515,5079.6,7.09,5480.0,0.843,4.529,0
1.544927524,1.0134,138.5,1.39,6309.0,1.132,4.34,0
4.48758768,2.874,112.0,1.37,6060.0,1.257,4.227,2
16.56062577,2.611,700.8,2.94,5818.0,0.855,4.436,2
15.74958583,4.6672,659.5,2.77,6191.0,1.025,4.454,2
37.8145252,9.109,412.5,3.04,5988.0,1.314,4.278,2
12.64504291,9.117,200.4,1.55,5607.0,0.886,4.447,2
21.5262958,8.392,190.0,1.36,5607.0,0.886,4.447,2
33.8845825,6.538,224.1,1.74,5607.0,0.886,4.447,2
6.40087137,2.5561,133.6,1.91,5426.0,1.421,4.107,2
30.1599411,7.874,175.9,4.54,5010.0,3.051,3.62,2
51.0771048,11.233,141.5,3.66,5010.0,3.051,3.62,2
4.2856756,4.059,31.4,2.13,5055.0,3.733,3.443,0
7.388833611,5.62857,13064.0,10.66,5845.0,0.838,4.558,0
117.93110803,5.8796,8506.6,10.36,6392.0,1.072,4.425,2
4.887806806,2.4078,4676.0,5.71,5284.0,0.812,4.523,0
1.231364189,5.8574,1097.1,5.39,5897.0,0.891,4.429,0
13.73808249,3.354,660.7,3.84,6375.0,1.178,4.292,0
4.81886153,6.223,1318.6,2.96,5030.0,0.651,4.658,0
125.86540191,9.0191,12390.0,12.37,5933.0,1.115,4.342,2
34.5439452,3.482,429.8,2.67,5933.0,1.115,4.342,2
10.74241765,6.0633,415.2,3.06,5761.0,1.518,4.091,2
4.02378908,3.237,32.1,2.24,7516.0,3.685,3.651,0
2.495780169,4.2721,25070.0,15.75,6039.0,0.992,4.426,2
2.155278342,2.1064,20739.0,16.89,5665.0,0.82,4.568,0
3.661326482,2.5714,17846.0,12.07,5319.0,0.798,4.501,0
4.75400072,2.5394,748.7,2.0,4728.0,0.693,4.628,2
9.08937826,6.255,779.8,5.35,6739.0,1.275,4.332,0
3.234699282,3.59385,10559.0,13.06,5640.0,1.291,4.236,2
31.99552485,4.2817,1376.1,4.12,5657.0,1.046,4.364,2
51.92920654,5.2637,3425.8,8.49,5671.0,1.442,4.128,2
3.014330766,2.4747,975.3,2.87,5209.0,0.953,4.446,1
5.644914154,2.2599,1397.9,2.66,4769.0,0.714,4.622,2
3.105507835,1.7458,904.6,2.68,4989.0,0.791,4.585,2
13.35151248,3.6045,3308.8,4.44,4843.0,0.754,4.562,1
1693.6636225,22.604,9515.3,10.23,5923.0,1.021,4.445,1
5.841636615,1.8734,1336.3,1.38,3526.0,0.383,4.866,2
19.85029495,2.8407,1607.5,1.52,3526.0,0.383,4.866,2
15.27443889,6.0765,206.7,2.17,5761.0,1.518,4.091,2
22.34293693,7.0813,2691.1,2.92,4260.0,0.58,4.663,0
119.40817159,9.3537,18563.0,16.26,5316.0,0.872,4.477,0
1.171536413,1.5878,1132.7,7.12,7021.0,1.485,4.275,0
0.973547911,2.2858,435.7,11.52,6084.0,0.863,4.542,0
1.031096352,2.781,265.4,2.36,6371.0,1.072,4.426,0
11.00817635,2.013,1462.5,2.15,4141.0,0.582,4.684,2
92.7495777,5.506,1105.1,1.87,4141.0,0.582,4.684,2
52.5008645,14.9066,946.7,12.41,4976.0,4.157,3.331,2
0.63133171,1.1487,434.5,1.2,4441.0,0.53,4.71,2
12.69905011,2.9899,797.4,2.62,5291.0,0.882,4.489,2
8.74292005,2.6277,779.5,1.92,4769.0,0.714,4.622,2
3.64830183,1.9985,371.7,1.33,4769.0,0.714,4.622,2
2.345863002,1.6795,316.7,1.23,4769.0,0.714,4.622,2
37.1011418,5.5556,1357.5,3.19,5986.0,0.85,4.527,2
104.8205868,4.4794,3920.1,6.45,5986.0,0.85,4.527,1
10.8644095,1.853,748.7,1.14,3526.0,0.383,4.866,2
124.4197175,3.7197,4107.0,10.3,5066.0,1.659,3.974,2
1.219568047,1.5681,494.9,1.51,4838.0,0.701,4.625,2
2.05388477,2.1635,546.7,2.74,5632.0,1.176,4.282,2
38.86848956,6.0573,1004.9,2.81,5618.0,0.897,4.46,2
35.7353616,8.491,778.8,5.47,6366.0,1.697,4.045,2
12.30971679,6.74,396.0,3.82,6366.0,1.697,4.045,2
54.4205407,8.559,598.0,3.2,6781.0,1.067,4.422,2
27.07237655,6.9592,514.2,2.18,5936.0,0.965,4.501,2
37.5142128,5.303,935.0,2.68,5291.0,0.882,4.489,2
55.6391882,7.316,853.0,3.13,5949.0,0.962,4.493,2
46.6856205,6.3794,588.8,2.52,5657.0,1.046,4.364,2
34.2966363,19.718,696.6,3.29,5490.0,1.167,4.263,1
4.59726613,2.909,313.0,1.69,5999.0,0.959,4.494,2
